id,target,distractor,similarity,model_name,speaker_score,listener_score,description
3379,127286_593294,127286_588185,0,sampling_speaker1,-6.26421425084,-0.670016646385,the zebra in the back
3380,225604_1536890,225604_1040562,0,sampling_speaker1,-20.9671879779,-0.76094019413,a red container container and a container of a container
3381,225604_1536890,225604_1040562,0,sampling_speaker1,-21.1479093079,-0.786646664143,a container in a container , with green and blue container
3382,225604_1536890,225604_1040562,0,sampling_speaker1,-17.1892806422,-0.778280138969,a container with blue and container and blue container
3383,225604_1536890,225604_1040562,0,sampling_speaker1,-17.6512576806,-0.740756392479,the container in the container of the container and container
3384,225604_1536890,225604_1040562,0,sampling_speaker1,-21.6303403544,-0.811897158623,a container in a blue and blue container with a blue container
3385,225604_1536890,225604_1040562,0,sampling_speaker1,-22.8410665033,-0.795262873173,a blue container with a fruit and red and blue container
3386,225604_1536890,225604_1040562,0,sampling_speaker1,-18.4756730223,-0.775958538055,a container in a blue and container of a tray
3387,225604_1536890,225604_1040562,0,sampling_speaker1,-19.6244693513,-0.769945383072,a container with a container container and blue it
3388,225604_1536890,225604_1040562,0,sampling_speaker1,-17.5338019623,-0.764371216297,a blue container and container container container with container
3389,225604_1536890,225604_1040562,0,sampling_speaker1,-24.5194315899,-0.783036410809,a purple container with a pink , and blue and apples
3390,520533_148417,520533_152579,0,sampling_speaker1,-5.11235748197,-0.5876917243,a red motorcycle
3391,520533_148417,520533_152579,0,sampling_speaker1,-11.5792163663,-0.552249908447,the motorcycle with the blue and blue
3392,520533_148417,520533_152579,0,sampling_speaker1,-11.0146023861,-0.491622149944,a blue motorcycle with red and blue motorcycle
3393,520533_148417,520533_152579,0,sampling_speaker1,-5.37740403661,-0.579525053501,a black motorcycle
3394,520533_148417,520533_152579,0,sampling_speaker1,-8.08694839928,-0.489982187748,a blue motorcycle with a blue motorcycle
3395,520533_148417,520533_152579,0,sampling_speaker1,-7.01510500693,-0.513606369495,a motorcycle with a blue motorcycle
3396,520533_148417,520533_152579,0,sampling_speaker1,-10.3386888907,-0.473996669054,a motorcycle with a blue and blue helmet
3397,520533_148417,520533_152579,0,sampling_speaker1,-9.59518750488,-0.474840760231,a motorcycle with a blue and blue motorcycle
3398,520533_148417,520533_152579,0,sampling_speaker1,-6.86145991746,-0.545382738113,a motorcycle with blue motorcycle
3399,520533_148417,520533_152579,0,sampling_speaker1,-7.61085989447,-0.533997833729,a red and blue motorcycle
3400,529126_195079,529126_202517,0,sampling_speaker1,-13.2355155826,-1.19536018372,a man with black hair and white shirt
3401,529126_195079,529126_202517,0,sampling_speaker1,-9.86806898847,-1.18581533432,a man holding a white shirt
3402,529126_195079,529126_202517,0,sampling_speaker1,-10.615139896,-1.18668603897,a man sitting on a white shirt
3403,529126_195079,529126_202517,0,sampling_speaker1,-16.6775297209,-1.16463589668,a man sitting on a guy with a white shirt
3404,529126_195079,529126_202517,0,sampling_speaker1,-19.3104723871,-1.2229218483,a man with a white shirt and a blue hat
3405,529126_195079,529126_202517,0,sampling_speaker1,-17.085966622,-1.20294618607,a man with white t - shirt and black pants
3406,529126_195079,529126_202517,0,sampling_speaker1,-31.1814383981,-1.08465147018,a man wearing a black shirt with a white color jeans sitting on his two controller
3407,529126_195079,529126_202517,0,sampling_speaker1,-10.613209919,-1.17237710953,a man sitting in a black shirt
3408,529126_195079,529126_202517,0,sampling_speaker1,-12.4937244131,-1.20740962029,the man holding the white shirt
3409,529126_195079,529126_202517,0,sampling_speaker1,-15.2049667789,-1.20293998718,a man wearing a white shirt and black shoes
3410,315751_2162322,315751_2199605,0,sampling_speaker1,-14.6815494101,-0.301104307175,a man in a black jacket with a red jacket
3411,315751_2162322,315751_2199605,0,sampling_speaker1,-11.6247175426,-0.297132968903,a man in a blue jacket and blue jacket
3412,315751_2162322,315751_2199605,0,sampling_speaker1,-6.60845181018,-0.478111028671,a woman in blue jacket
3413,315751_2162322,315751_2199605,0,sampling_speaker1,-9.34793077988,-0.398316860199,a man in a black jacket
3414,315751_2162322,315751_2199605,0,sampling_speaker1,-22.1105072283,-0.320003271103,a young girl wearing a blue jacket and blue jacket on a skateboard
3415,315751_2162322,315751_2199605,0,sampling_speaker1,-18.8703694454,-0.405366897583,a woman in front of a blue jeans in a blue jacket
3416,315751_2162322,315751_2199605,0,sampling_speaker1,-17.8091595717,-0.309980154037,a girl with a blue shirt in a blue jacket
3417,315751_2162322,315751_2199605,0,sampling_speaker1,-11.5998335313,-0.322562456131,a woman in a blue jacket with a blue jacket
3418,315751_2162322,315751_2199605,0,sampling_speaker1,-6.82815147847,-0.434830188751,a woman in a blue jacket
3419,315751_2162322,315751_2199605,0,sampling_speaker1,-12.7854952094,-0.460127592087,a person in blue jacket with a blue jacket
3420,340331_436822,340331_421993,0,sampling_speaker1,-9.64322950819,-1.21856164932,a man in a red hat
3421,340331_436822,340331_421993,0,sampling_speaker1,-9.46821834876,-1.13595414162,a woman in a red shirt
3422,340331_436822,340331_421993,0,sampling_speaker1,-7.58452922388,-1.05986499786,a man wearing a red shirt
3423,340331_436822,340331_421993,0,sampling_speaker1,-12.1420085758,-1.02807760239,a man wearing a red shirt and black hat
3424,340331_436822,340331_421993,0,sampling_speaker1,-14.2698473423,-0.98170042038,a man in a red shirt and black shirt
3425,340331_436822,340331_421993,0,sampling_speaker1,-12.9471200509,-1.04644441605,a man in a red shirt and black jacket
3426,340331_436822,340331_421993,0,sampling_speaker1,-20.5995682887,-1.02449893951,a man wearing glasses and red shirt on a black jacket
3427,340331_436822,340331_421993,0,sampling_speaker1,-12.0519062009,-1.02936172485,a man wearing a red shirt and black jacket
3428,340331_436822,340331_421993,0,sampling_speaker1,-23.3476100495,-1.12623882294,a man with a red shirt and red hair on a screen
3429,340331_436822,340331_421993,0,sampling_speaker1,-13.1685121196,-1.07246875763,a man wearing a black jacket and black jacket
3430,192891_1056881,192891_2114191,0,sampling_speaker1,-7.10055707271,-0.721106767654,a piece of broccoli
3431,192891_1056881,192891_2114191,0,sampling_speaker1,-13.0844479089,-0.711035549641,a piece of broccoli to the left of a plate
3432,192891_1056881,192891_2114191,0,sampling_speaker1,-20.3677411048,-0.695859611034,a piece of broccoli in front of the top of the other plate
3433,192891_1056881,192891_2114191,0,sampling_speaker1,-9.39147208617,-0.722203373909,a piece of broccoli on the plate
3434,192891_1056881,192891_2114191,0,sampling_speaker1,-18.6199935462,-0.728448152542,the plate of the green and piece of the plate
3435,192891_1056881,192891_2114191,0,sampling_speaker1,-10.780260019,-0.71393430233,a piece of a piece of broccoli
3436,192891_1056881,192891_2114191,0,sampling_speaker1,-21.6882715156,-0.740320324898,the right of the picture of the other other picture
3437,192891_1056881,192891_2114191,0,sampling_speaker1,-16.2747323085,-0.736755609512,the top of the plate of the pieces
3438,192891_1056881,192891_2114191,0,sampling_speaker1,-14.6646476049,-0.717611014843,a plate of green and broccoli
3439,192891_1056881,192891_2114191,0,sampling_speaker1,-9.43651956189,-0.734326481819,the right of the plate
3440,265622_202121,265622_184274,0,sampling_speaker1,-15.0415170848,-1.25898981094,a man in a black shirt playing a wii playing
3441,265622_202121,265622_184274,0,sampling_speaker1,-14.567084901,-1.25637674332,a woman in a black shirt playing playing a wii
3442,265622_202121,265622_184274,0,sampling_speaker1,-18.0294475898,-1.25471568108,a woman with a red shirt playing a video game
3443,265622_202121,265622_184274,0,sampling_speaker1,-6.75166464538,-1.25662112236,a man in a black shirt
3444,265622_202121,265622_184274,0,sampling_speaker1,-9.2008572588,-1.2536854744,a man playing a black shirt
3445,265622_202121,265622_184274,0,sampling_speaker1,-25.304677807,-1.19186019897,a man in red shirt playing wii in a black and black shirt
3446,265622_202121,265622_184274,0,sampling_speaker1,-10.0729406666,-1.25010335445,a man playing brown shirt
3447,265622_202121,265622_184274,0,sampling_speaker1,-9.44380967165,-1.25240111351,a man in the red shirt
3448,265622_202121,265622_184274,0,sampling_speaker1,-8.08183761084,-1.24896144867,man playing wii
3449,265622_202121,265622_184274,0,sampling_speaker1,-9.86445328125,-1.25478076935,woman in a red shirt
3450,389516_437931,389516_432198,0,sampling_speaker1,-9.79686611801,-0.18613743782,man in orange shirt
3451,389516_437931,389516_432198,0,sampling_speaker1,-22.5814938731,-0.244386672974,a man sitting on a man with a black shirt and a hat
3452,389516_437931,389516_432198,0,sampling_speaker1,-20.743936882,-0.183966875076,a man with a hat on his watching his right
3453,389516_437931,389516_432198,0,sampling_speaker1,-12.4384472511,-0.182645320892,a man wearing glasses and a blue jacket
3454,389516_437931,389516_432198,0,sampling_speaker1,-7.4611959366,-0.181675434113,a man in a blue shirt
3455,389516_437931,389516_432198,0,sampling_speaker1,-7.4068198657,-0.18300485611,a man in a black jacket
3456,389516_437931,389516_432198,0,sampling_speaker1,-8.56436037251,-0.184660434723,a man with a black jacket
3457,389516_437931,389516_432198,0,sampling_speaker1,-20.2730990932,-0.180225849152,man with a blue jacket , wearing a black hat
3458,389516_437931,389516_432198,0,sampling_speaker1,-17.9959177853,-0.286873817444,a man with a black shirt and a man in his hat
3459,389516_437931,389516_432198,0,sampling_speaker1,-7.96830438746,-0.182050228119,a man in a gray shirt
3460,512400_485031,512400_512208,0,sampling_speaker1,-7.63010554802,-0.333508729935,a woman in a pink shirt
3461,512400_485031,512400_512208,0,sampling_speaker1,-10.8846170711,-0.368211984634,a person in a white shirt
3462,512400_485031,512400_512208,0,sampling_speaker1,-14.5325147453,-0.310096025467,a woman wearing red jacket and white shirt
3463,512400_485031,512400_512208,0,sampling_speaker1,-8.63941150342,-0.346478223801,a woman in the red shirt
3464,512400_485031,512400_512208,0,sampling_speaker1,-7.63010554802,-0.333508729935,a woman in a pink shirt
3465,512400_485031,512400_512208,0,sampling_speaker1,-18.2657699004,-0.304071903229,a woman in a yellow shirt and a red vest
3466,512400_485031,512400_512208,0,sampling_speaker1,-6.64699731725,-0.331174850464,a woman in a red shirt
3467,512400_485031,512400_512208,0,sampling_speaker1,-13.8229842253,-0.345143079758,woman in a light red shirt
3468,512400_485031,512400_512208,0,sampling_speaker1,-7.63010554802,-0.333508729935,a woman in a pink shirt
3469,512400_485031,512400_512208,0,sampling_speaker1,-8.78663837562,-0.363957881927,the woman in the pink shirt
3470,12696_73956,12696_75220,0,sampling_speaker1,-6.56194239566,-0.735025703907,the black cow
3471,12696_73956,12696_75220,0,sampling_speaker1,-19.3615148387,-0.755371630192,a brown cow with a yellow and a brown cow
3472,12696_73956,12696_75220,0,sampling_speaker1,-11.586409496,-0.728779435158,the cow with the black cow
3473,12696_73956,12696_75220,0,sampling_speaker1,-13.4837076455,-0.724563956261,a large brown cow in front of a cow
3474,12696_73956,12696_75220,0,sampling_speaker1,-8.05511093802,-0.730586111546,the cow in the right
3475,12696_73956,12696_75220,0,sampling_speaker1,-14.7852365558,-0.746821522713,a brown cow with a brown and grass
3476,12696_73956,12696_75220,0,sampling_speaker1,-9.80202901522,-0.732673704624,the black cow in the right
3477,12696_73956,12696_75220,0,sampling_speaker1,-5.03436332454,-0.733589351177,the cow
3478,12696_73956,12696_75220,0,sampling_speaker1,-15.4926102967,-0.732062578201,the cow with the black and brown ear
3479,12696_73956,12696_75220,0,sampling_speaker1,-11.6477640056,-0.74402320385,a brown cow with a brown cow
3480,479658_1197990,479658_398384,0,sampling_speaker1,-5.94557436533,-0.587749123573,the truck
3481,479658_1197990,479658_398384,0,sampling_speaker1,-13.4085962096,-0.636678934097,a white truck with a white people
3482,479658_1197990,479658_398384,0,sampling_speaker1,-23.6203731183,-0.536875784397,a white van in the middle of the other the people
3483,479658_1197990,479658_398384,0,sampling_speaker1,-9.54994199074,-0.59475672245,a large white truck
3484,479658_1197990,479658_398384,0,sampling_speaker1,-7.22767624964,-0.574327766895,the white van
3485,479658_1197990,479658_398384,0,sampling_speaker1,-20.3159521262,-0.689787507057,a white truck with a white and black stripe
3486,479658_1197990,479658_398384,0,sampling_speaker1,-14.5710778865,-0.379042685032,the back of the back of the truck
3487,479658_1197990,479658_398384,0,sampling_speaker1,-9.98843692788,-1.1900960207,the man in the middle
3488,479658_1197990,479658_398384,0,sampling_speaker1,-12.5924787963,-0.59379285574,a white truck with people truck
3489,479658_1197990,479658_398384,0,sampling_speaker1,-23.8779186291,-0.665911018848,a white truck with a yellow and yellow toward
3490,94674_216269,94674_214441,0,sampling_speaker1,-25.4314062571,-0.440608024597,a man with a black shirt and blue shirt with his head on his hand
3491,94674_216269,94674_214441,0,sampling_speaker1,-23.3392649964,-0.493820667267,a man in a black shirt with a black and black and white hat
3492,94674_216269,94674_214441,0,sampling_speaker1,-34.608518307,-0.441816329956,a man with a black shirt and a man who is standing next to his of his jeans
3493,94674_216269,94674_214441,0,sampling_speaker1,-16.3772606005,-0.616432189941,a woman with a black shirt and a black hat
3494,94674_216269,94674_214441,0,sampling_speaker1,-15.2637232527,-0.611137866974,a young man with a blue shirt and black hat
3495,94674_216269,94674_214441,0,sampling_speaker1,-26.0676270065,-0.614450454712,the man with a black shirt and the number walking on the camera
3496,94674_216269,94674_214441,0,sampling_speaker1,-17.344473193,-0.642434120178,a man with a black jeans and a white shirt
3497,94674_216269,94674_214441,0,sampling_speaker1,-10.6048409497,-0.581929206848,the man with a black hat
3498,94674_216269,94674_214441,0,sampling_speaker1,-7.65859223252,-0.618667125702,a man with a black shirt
3499,94674_216269,94674_214441,0,sampling_speaker1,-12.7291252951,-0.610968589783,a man with a black shirt and black shorts
